area,room,toilet,lat,long,quan,loai_bds,price-VND
70,3,3,16.04886,108.21681,quan-hai-chau,mua-nha-mat-tien-pho/,3300000000
85,0,0,16.07798,108.15867,quan-lien-chieu,mua-dat-tho-cu/,3300000000
90,0,0,16.04514,108.17909,quan-cam-le,mua-nha-mat-tien-pho/,3300000000
62,2,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3300000000
76,0,0,16.07962,108.16092,quan-lien-chieu,mua-nha-mat-tien-pho/,3300000000
75,3,2,16.07516,108.23167,quan-son-tra,mua-nha-hem-ngo/,3300000000
80,0,0,16.05224,108.16664,quan-lien-chieu,mua-dat-tho-cu/,3300000000
57,3,2,16.05108,108.21813,quan-hai-chau,mua-nha-hem-ngo/,3300000000
72,3,2,16.09229,108.23376,quan-son-tra,mua-nha-mat-tien-pho/,3300000000
78,2,2,16.0603,108.23628,quan-son-tra,mua-nha-hem-ngo/,3300000000
100,0,0,16.00902,108.21925,quan-cam-le,mua-nha-mat-tien-pho/,3300000000
64,3,3,16.05515,108.21731,quan-hai-chau,mua-nha-hem-ngo/,3300000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,3300000000
56,0,0,16.07992,108.23045,quan-son-tra,mua-nha-mat-tien-pho/,3300000000
55,2,2,16.10043,108.25233,quan-son-tra,mua-nha-hem-ngo/,3300000000
90,0,0,16.04514,108.17909,quan-cam-le,mua-nha-mat-tien-pho/,3300000000
150,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,3300000000
107,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-tho-cu/,3300000000
97,0,0,16.04454,108.21522,quan-hai-chau,mua-dat-tho-cu/,3300000000
56,3,2,16.07045,108.15094,quan-lien-chieu,mua-nha-mat-tien-pho/,3300000000
88,0,0,16.0524,108.17139,quan-cam-le,mua-dat-tho-cu/,3300000000
150,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,3300000000
80,0,0,16.07507,108.16997,quan-lien-chieu,mua-nha-mat-tien-pho/,3300000000
75,2,1,16.08959,108.24015,quan-son-tra,mua-nha-mat-tien-pho/,3300000000
125,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-nen-du-an/,3300000000
105,0,0,16.09579,108.22874,quan-son-tra,mua-dat-tho-cu/,3300000000
54,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3300000000
112,3,2,16.04344,108.17397,quan-cam-le,mua-nha-mat-tien-pho/,3300000000
81,3,4,16.05676,108.16851,quan-lien-chieu,mua-nha-mat-tien-pho/,3300000000
33,3,3,16.07356,108.22082,quan-hai-chau,mua-nha-hem-ngo/,3300000000
43,3,3,16.04335,108.22148,quan-hai-chau,mua-nha-hem-ngo/,3300000000
100,0,0,16.01412,108.19179,quan-cam-le,mua-dat-nen-du-an/,3300000000
72,2,1,16.05515,108.21731,quan-hai-chau,mua-nha-hem-ngo/,3300000000
80,3,2,16.0654,108.18127,quan-thanh-khe,mua-nha-hem-ngo/,3300000000
59,3,2,16.06326,108.21621,quan-hai-chau,mua-nha-hem-ngo/,3300000000
80,0,0,16.07507,108.16997,quan-lien-chieu,mua-nha-mat-tien-pho/,3300000000
74,3,2,16.07085,108.20899,quan-thanh-khe,mua-nha-hem-ngo/,3300000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3300000000
51,3,2,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,3300000000
62,1,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-penthouse/,3312000000
138,3,4,16.09512,108.13844,quan-lien-chieu,mua-nha-mat-tien-pho/,3312000000
138,3,4,16.06949,108.146,quan-lien-chieu,mua-nha-mat-tien-pho/,3312000000
62,2,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3317000000
62,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3320000000
62,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3320000000
61,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3320000000
86,3,2,16.06557,108.192,quan-thanh-khe,mua-nha-hem-ngo/,3320000000
62,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3320000000
100,0,0,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,3330000000
50,0,0,16.0719,108.19174,quan-thanh-khe,mua-nha-mat-tien-pho/,3350000000
70,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3350000000
94,3,3,16.06208,108.17564,quan-lien-chieu,mua-nha-hem-ngo/,3350000000
75,2,2,16.07507,108.16997,quan-lien-chieu,mua-nha-mat-tien-pho/,3350000000
54,4,3,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
75,0,0,16.0724,108.16904,quan-lien-chieu,mua-dat-tho-cu/,3350000000
50,3,2,16.06433,108.19121,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
50,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
93,0,0,16.00881,108.21744,quan-cam-le,mua-dat-tho-cu/,3350000000
52,3,4,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
90,0,0,16.02201,108.20055,quan-cam-le,mua-dat-tho-cu/,3350000000
75,2,2,16.0724,108.16904,quan-lien-chieu,mua-nha-mat-tien-pho/,3350000000
75,2,2,16.07507,108.16997,quan-lien-chieu,mua-nha-mat-tien-pho/,3350000000
52,3,2,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
68,3,2,16.0669,108.21225,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
52,3,4,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,3350000000
52,3,2,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
75,0,0,16.07875,108.16616,quan-lien-chieu,mua-dat-tho-cu/,3350000000
60,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3350000000
100,0,0,16.07422,108.13483,quan-lien-chieu,mua-nha-mat-tien-pho/,3350000000
161,3,3,16.0799,108.13589,quan-lien-chieu,mua-nha-mat-tien-pho/,3350000000
45,4,3,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,3350000000
62,3,3,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3350000000
52,3,2,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
85,0,0,16.07798,108.15867,quan-lien-chieu,mua-dat-tho-cu/,3350000000
45,2,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3350000000
75,0,0,16.07875,108.16616,quan-lien-chieu,mua-dat-tho-cu/,3350000000
52,3,4,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
104,0,0,15.97796,108.26199,quan-ngu-hanh-son,mua-dat-tho-cu/,3350000000
45,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
66,3,2,16.0669,108.21225,quan-thanh-khe,mua-nha-hem-ngo/,3350000000
54,0,0,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,3350000000
43,1,1,15.99582,108.26936,quan-ngu-hanh-son,mua-can-ho-dich-vu/,3354000000
48,4,3,16.06851,108.20916,quan-thanh-khe,mua-nha-hem-ngo/,3370000000
80,3,2,16.01619,108.20124,quan-cam-le,mua-nha-mat-tien-pho/,3370000000
61,2,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3380000000
90,3,1,16.08061,108.21562,quan-hai-chau,mua-nha-hem-ngo/,3390000000
67,3,2,16.06756,108.20497,quan-thanh-khe,mua-nha-hem-ngo/,3390000000
55,0,0,16.0789,108.21699,quan-hai-chau,mua-nha-mat-tien-pho/,3390000000
42,3,3,16.06136,108.22056,quan-hai-chau,mua-nha-hem-ngo/,3390000000
50,3,3,16.06433,108.19121,quan-thanh-khe,mua-nha-hem-ngo/,3390000000
50,3,4,16.06433,108.19121,quan-thanh-khe,mua-nha-hem-ngo/,3390000000
50,3,3,16.06433,108.19121,quan-thanh-khe,mua-nha-hem-ngo/,3390000000
42,3,3,16.06326,108.21621,quan-hai-chau,mua-nha-hem-ngo/,3390000000
134,2,2,16.05704,108.17166,quan-lien-chieu,mua-nha-hem-ngo/,3390000000
95,2,2,16.05817,108.20961,quan-thanh-khe,mua-duong-noi-bo/,3400000000
75,0,0,16.09447,108.23031,quan-son-tra,mua-nha-mat-tien-pho/,3400000000
100,0,0,16.04645,108.1776,quan-cam-le,mua-nha-mat-tien-pho/,3400000000
100,0,0,16.04645,108.1776,quan-cam-le,mua-nha-mat-tien-pho/,3400000000
60,6,3,16.07481,108.21054,quan-thanh-khe,mua-nha-mat-tien-pho/,3400000000
60,4,4,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3400000000
53,3,2,16.08038,108.21367,quan-hai-chau,mua-nha-hem-ngo/,3400000000
100,0,0,15.97796,108.26199,quan-ngu-hanh-son,mua-dat-nen-du-an/,3400000000
75,3,2,16.1066,108.13419,quan-lien-chieu,mua-nha-mat-tien-pho/,3400000000
70,4,3,16.05515,108.21731,quan-hai-chau,mua-nha-hem-ngo/,3400000000
50,3,2,16.06166,108.24544,quan-son-tra,mua-nha-hem-ngo/,3400000000
147,0,0,16.08933,108.14701,quan-lien-chieu,mua-dat-tho-cu/,3400000000
120,2,1,15.98893,108.2077,huyen-hoa-vang,mua-nha-mat-tien-pho/,3400000000
62,0,0,16.03676,108.18753,quan-thanh-khe,mua-dat-tho-cu/,3400000000
50,3,3,16.05448,108.18343,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
72,4,2,16.08816,108.23539,quan-son-tra,mua-nha-mat-tien-pho/,3400000000
100,3,2,15.99639,108.21336,quan-cam-le,mua-nha-mat-tien-pho/,3400000000
63,2,1,16.05504,108.23528,quan-son-tra,mua-nha-mat-tien-pho/,3400000000
100,3,3,16.05448,108.18343,quan-thanh-khe,mua-nha-mat-tien-pho/,3400000000
65,3,3,16.04454,108.21522,quan-hai-chau,mua-nha-mat-tien-pho/,3400000000
52,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,3400000000
50,3,2,16.04739,108.18375,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
62,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3400000000
50,3,2,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
41,3,3,16.05441,108.2118,quan-thanh-khe,mua-nha-mat-tien-pho/,3400000000
60,0,0,16.04076,108.21777,quan-hai-chau,mua-dat-tho-cu/,3400000000
52,3,4,16.0597,108.21212,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
70,3,2,16.04451,108.21401,quan-hai-chau,mua-nha-hem-ngo/,3400000000
105,0,0,16.0428,108.17073,quan-cam-le,mua-dat-nen-du-an/,3400000000
60,3,3,16.05159,108.20989,quan-hai-chau,mua-nha-hem-ngo/,3400000000
78,2,2,16.08024,108.22089,quan-hai-chau,mua-can-ho-chung-cu/,3400000000
50,3,2,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
62,1,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3400000000
65,3,3,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3400000000
52,3,4,16.0597,108.21212,quan-thanh-khe,mua-nha-mat-tien-pho/,3400000000
62,2,1,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
52,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
41,3,3,16.06326,108.21063,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
67,3,3,16.04076,108.21777,quan-hai-chau,mua-nha-mat-tien-pho/,3400000000
52,3,3,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3400000000
110,3,3,16.0784,108.16648,quan-lien-chieu,mua-nha-mat-tien-pho/,3400000000
67,3,3,16.04335,108.22148,quan-hai-chau,mua-nha-hem-ngo/,3400000000
62,2,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3400000000
52,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
41,3,3,16.06326,108.21063,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
100,0,0,15.99389,108.23178,quan-ngu-hanh-son,mua-dat-tho-cu/,3400000000
86,0,0,16.10043,108.25233,quan-son-tra,mua-dat-tho-cu/,3400000000
67,3,3,16.04076,108.21777,quan-hai-chau,mua-nha-mat-tien-pho/,3400000000
68,0,0,16.04258,108.214,quan-hai-chau,mua-dat-tho-cu/,3400000000
70,3,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3400000000
100,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,3400000000
100,4,3,16.0875,108.15412,quan-lien-chieu,mua-nha-mat-tien-pho/,3400000000
52,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,3400000000
53,3,2,16.08038,108.21367,quan-hai-chau,mua-nha-mat-tien-pho/,3400000000
41,3,3,16.0669,108.21225,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
40,3,3,16.0669,108.21225,quan-thanh-khe,mua-nha-hem-ngo/,3400000000
62,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3410000000
64,3,3,16.05173,108.22054,quan-hai-chau,mua-nha-hem-ngo/,3420000000
64,3,3,16.05173,108.22054,quan-hai-chau,mua-nha-mat-tien-pho/,3420000000
56,3,2,16.06756,108.20497,quan-thanh-khe,mua-nha-hem-ngo/,3430000000
65,1,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-officetel/,3445000000
62,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3447000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3449000000
56,3,1,16.08656,108.23388,quan-son-tra,mua-nha-mat-tien-pho/,3450000000
82,0,0,16.04361,108.20663,quan-hai-chau,mua-dat-tho-cu/,3450000000
75,0,0,16.07507,108.16997,quan-lien-chieu,mua-dat-tho-cu/,3450000000
56,3,4,16.0668,108.21416,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
90,3,2,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
50,3,3,16.04361,108.20663,quan-hai-chau,mua-nha-hem-ngo/,3450000000
67,3,3,16.04454,108.21522,quan-hai-chau,mua-nha-mat-tien-pho/,3450000000
100,2,2,16.04645,108.1776,quan-cam-le,mua-nha-mat-tien-pho/,3450000000
52,3,2,16.06838,108.19679,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
100,2,2,15.97759,108.23751,quan-ngu-hanh-son,mua-duong-noi-bo/,3450000000
107,0,0,16.08412,108.16158,quan-lien-chieu,mua-dat-tho-cu/,3450000000
68,3,3,16.06433,108.19121,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
60,3,3,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
75,2,2,16.07857,108.16021,quan-lien-chieu,mua-nha-mat-tien-pho/,3450000000
42,3,3,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,3450000000
40,3,3,16.05675,108.21713,quan-hai-chau,mua-nha-hem-ngo/,3450000000
51,2,2,16.05173,108.22054,quan-hai-chau,mua-nha-hem-ngo/,3450000000
57,3,2,16.05108,108.21813,quan-hai-chau,mua-nha-hem-ngo/,3450000000
53,4,3,16.06975,108.19176,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
100,3,2,15.99476,108.21192,quan-cam-le,mua-nha-mat-tien-pho/,3450000000
100,2,2,15.97759,108.23751,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,3450000000
67,3,3,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3450000000
42,3,3,16.06326,108.21063,quan-thanh-khe,mua-nha-mat-tien-pho/,3450000000
75,3,2,16.07687,108.22035,quan-hai-chau,mua-nha-hem-ngo/,3450000000
53,4,4,16.06975,108.19176,quan-thanh-khe,mua-nha-hem-ngo/,3450000000
72,0,0,16.08317,108.16162,quan-lien-chieu,mua-dat-tho-cu/,3450000000
90,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-tho-cu/,3470000000
48,0,0,16.07085,108.20899,quan-thanh-khe,mua-dat-tho-cu/,3470000000
46,4,4,16.07567,108.2178,quan-hai-chau,mua-nha-hem-ngo/,3480000000
71,2,2,16.05406,108.2194,quan-hai-chau,mua-nha-hem-ngo/,3480000000
102,0,0,15.9922,108.26839,quan-ngu-hanh-son,mua-dat-tho-cu/,3490000000
85,0,0,16.07798,108.15867,quan-lien-chieu,mua-dat-tho-cu/,3490000000
100,0,0,15.99246,108.21312,quan-cam-le,mua-dat-tho-cu/,3490000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3499000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3499000000
150,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,3499000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
50,2,2,16.06582,108.19011,quan-thanh-khe,mua-nha-mat-tien-pho/,3500000000
52,2,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3500000000
70,4,4,16.0606,108.18981,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
62,2,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
67,3,32,16.04335,108.22148,quan-hai-chau,mua-nha-mat-tien-pho/,3500000000
58,2,2,16.06851,108.20916,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
50,3,4,16.06352,108.20856,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
100,3,3,16.00463,108.21433,quan-cam-le,mua-nha-mat-tien-pho/,3500000000
46,0,0,16.07567,108.2178,quan-hai-chau,mua-nha-mat-tien-pho/,3500000000
51,3,4,16.07688,108.21215,quan-hai-chau,mua-nha-hem-ngo/,3500000000
100,3,2,16.05655,108.24693,quan-son-tra,mua-can-ho-chung-cu/,3500000000
72,0,0,16.09092,108.23327,quan-son-tra,mua-dat-tho-cu/,3500000000
60,4,2,16.09313,108.24861,quan-son-tra,mua-nha-hem-ngo/,3500000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,3500000000
80,0,0,16.07468,108.1763,quan-thanh-khe,mua-dat-tho-cu/,3500000000
86,0,0,16.03506,108.23964,quan-ngu-hanh-son,mua-dat-tho-cu/,3500000000
65,3,3,16.04082,108.21551,quan-hai-chau,mua-nha-hem-ngo/,3500000000
92,4,2,16.06578,108.20387,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
83,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
72,0,0,16.06578,108.20387,quan-thanh-khe,mua-nha-mat-tien-pho/,3500000000
45,3,3,16.04335,108.22148,quan-hai-chau,mua-nha-hem-ngo/,3500000000
75,0,0,16.07376,108.16752,quan-lien-chieu,mua-dat-tho-cu/,3500000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
68,0,0,16.05903,108.1873,quan-thanh-khe,mua-nha-mat-tien-pho/,3500000000
61,2,2,16.06191,108.23652,quan-son-tra,mua-can-ho-chung-cu/,3500000000
86,3,2,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
50,2,2,16.05504,108.23528,quan-son-tra,mua-nha-mat-tien-pho/,3500000000
105,3,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
62,1,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
75,0,0,16.09256,108.2308,quan-son-tra,mua-dat-tho-cu/,3500000000
85,0,0,16.03506,108.23964,quan-ngu-hanh-son,mua-dat-tho-cu/,3500000000
62,1,1,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
73,2,2,16.03406,108.17856,quan-cam-le,mua-nha-hem-ngo/,3500000000
75,2,2,16.06774,108.21766,quan-hai-chau,mua-nha-hem-ngo/,3500000000
70,0,0,16.05448,108.18343,quan-thanh-khe,mua-dat-tho-cu/,3500000000
83,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
66,3,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3500000000
83,2,2,15.99582,108.26936,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
250,0,0,15.99582,108.26936,quan-ngu-hanh-son,mua-dat-nen-du-an/,3500000000
52,3,2,16.05441,108.2118,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
52,2,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3500000000
65,3,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,3500000000
100,0,0,15.97666,108.23353,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,3500000000
45,3,3,16.05441,108.2118,quan-thanh-khe,mua-nha-mat-tien-pho/,3500000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
43,3,3,16.06175,108.21637,quan-hai-chau,mua-nha-hem-ngo/,3500000000
110,3,2,16.05222,108.17557,quan-cam-le,mua-nha-hem-ngo/,3500000000
75,0,0,16.07729,108.17301,quan-thanh-khe,mua-nha-mat-tien-pho/,3500000000
70,3,3,16.1061,108.13558,quan-lien-chieu,mua-can-ho-penthouse/,3500000000
300,0,0,16.09591,108.13013,quan-lien-chieu,mua-dat-nen-du-an/,3500000000
40,3,3,16.05441,108.2118,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
70,3,2,16.08428,108.15575,quan-lien-chieu,mua-nha-hem-ngo/,3500000000
80,5,3,16.03299,108.21183,quan-cam-le,mua-nha-mat-tien-pho/,3500000000
100,0,0,15.99582,108.26936,quan-ngu-hanh-son,mua-dat-tho-cu/,3500000000
90,3,2,16.05344,108.16739,quan-lien-chieu,mua-nha-mat-tien-pho/,3500000000
107,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-tho-cu/,3500000000
74,3,2,16.06018,108.16693,quan-lien-chieu,mua-nha-hem-ngo/,3500000000
75,0,0,16.07376,108.16752,quan-lien-chieu,mua-dat-tho-cu/,3500000000
100,2,1,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
127,3,2,15.99582,108.26936,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,3500000000
85,0,0,15.99582,108.26936,quan-ngu-hanh-son,mua-dat-tho-cu/,3500000000
98,2,2,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
78,4,3,16.08204,108.16108,quan-lien-chieu,mua-nha-mat-tien-pho/,3500000000
46,3,3,16.06756,108.20497,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
50,2,2,16.05504,108.23528,quan-son-tra,mua-nha-mat-tien-pho/,3500000000
107,2,2,15.99582,108.26936,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
61,0,0,16.04883,108.21071,quan-hai-chau,mua-dat-tho-cu/,3500000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,3500000000
150,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,3500000000
53,3,3,16.06433,108.19121,quan-thanh-khe,mua-nha-hem-ngo/,3500000000
108,0,0,16.02953,108.24562,quan-ngu-hanh-son,mua-dat-tho-cu/,3500000000
82,3,3,16.08049,108.16329,quan-lien-chieu,mua-nha-mat-tien-pho/,3500000000
105,3,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
105,3,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
43,3,3,16.04335,108.22148,quan-hai-chau,mua-nha-hem-ngo/,3500000000
78,3,2,16.04259,108.21995,quan-hai-chau,mua-nha-mat-tien-pho/,3500000000
174,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,3500000000
105,3,3,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,3500000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,3500000000
70,0,0,16.07067,108.21568,quan-hai-chau,mua-dat-tho-cu/,3500000000
51,3,4,16.07688,108.21215,quan-hai-chau,mua-nha-mat-tien-pho/,3500000000
80,0,0,16.07376,108.16752,quan-lien-chieu,mua-nha-mat-tien-pho/,3500000000
173,0,0,16.09591,108.13013,quan-lien-chieu,mua-dat-nen-du-an/,3500000000
65,3,3,16.04082,108.21551,quan-hai-chau,mua-nha-mat-tien-pho/,3500000000
78,3,2,16.04259,108.21995,quan-hai-chau,mua-nha-mat-tien-pho/,3500000000
67,3,3,16.07867,108.22043,quan-hai-chau,mua-nha-hem-ngo/,3520000000
50,3,3,16.04415,108.21923,quan-hai-chau,mua-nha-hem-ngo/,3530000000
58,3,3,16.07481,108.21054,quan-thanh-khe,mua-nha-hem-ngo/,3549000000
76,3,2,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3549000000
76,3,2,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3549000000
60,2,2,16.06789,108.1764,quan-thanh-khe,mua-nha-mat-tien-pho/,3550000000
90,2,2,16.0597,108.21212,quan-thanh-khe,mua-nha-hem-ngo/,3550000000
52,3,2,16.06838,108.19679,quan-thanh-khe,mua-nha-hem-ngo/,3550000000
70,3,2,16.05874,108.16303,quan-lien-chieu,mua-nha-mat-tien-pho/,3550000000
50,4,3,16.06582,108.19011,quan-thanh-khe,mua-nha-mat-tien-pho/,3550000000
64,0,0,16.03328,108.22257,quan-hai-chau,mua-nha-mat-tien-pho/,3550000000
47,3,3,16.07687,108.22035,quan-hai-chau,mua-nha-mat-tien-pho/,3550000000
46,3,3,16.08417,108.21861,quan-hai-chau,mua-nha-hem-ngo/,3550000000
100,0,0,16.01451,108.22781,quan-cam-le,mua-dat-tho-cu/,3550000000
58,3,2,16.07481,108.21054,quan-thanh-khe,mua-nha-hem-ngo/,3550000000
70,3,4,16.08428,108.15575,quan-lien-chieu,mua-nha-hem-ngo/,3550000000
81,3,3,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3550000000
44,2,2,16.0779,108.21025,quan-hai-chau,mua-nha-hem-ngo/,3550000000
85,3,3,16.08428,108.15575,quan-lien-chieu,mua-nha-hem-ngo/,3550000000
75,0,0,16.03113,108.226,quan-hai-chau,mua-nha-mat-tien-pho/,3550000000
71,3,3,16.08428,108.15575,quan-lien-chieu,mua-nha-hem-ngo/,3550000000
105,5,2,16.06791,108.20152,quan-thanh-khe,mua-nha-hem-ngo/,3550000000
72,3,2,16.08253,108.16036,quan-lien-chieu,mua-nha-mat-tien-pho/,3550000000
80,3,2,16.05827,108.174,quan-cam-le,mua-nha-hem-ngo/,3550000000
126,0,0,16.00425,108.22051,quan-cam-le,mua-dat-tho-cu/,3550000000
100,3,2,16.05676,108.16851,quan-lien-chieu,mua-nha-hem-ngo/,3550000000
