area,room,toilet,lat,long,price-VND,loai_bds-code
90,0,0,16.05448,108.18343,2900000000,16
55,3,3,16.06063,108.21655,4150000000,16
62,1,1,16.03851,108.24755,3286000000,0
59,3,4,16.07728,108.22003,5600000000,11
100,3,3,16.02821,108.22101,4800000000,16
81,4,3,16.06002,108.21353,10800000000,16
100,4,3,16.08441,108.23604,7000000000,16
104,0,0,16.07331,108.24296,8500000000,16
32,1,1,16.08423,108.24587,3000000,0
74,2,3,16.082,108.2443,4500000000,15
70,3,3,16.03114,108.22694,4700000000,16
100,3,3,16.00005,108.21795,5450000000,16
45,3,2,16.07356,108.22082,3250000000,15
100,0,0,16.09512,108.13844,2290000000,7
42,3,3,16.03436,108.21845,3130000000,15
120,3,2,16.03346,108.23031,14900000000,16
60,3,3,16.05676,108.16851,2950000000,15
68,2,0,15.99107,108.23758,900000000,0
97,5,3,16.0436,108.21884,10000000000,16
100,0,0,16.0478,108.23767,1650000000,9
144,4,3,16.09433,108.22722,10500000000,16
58,4,2,16.04404,108.22296,3780000000,15
55,6,6,16.07031,108.21342,5000000000,15
120,0,0,16.03734,108.22095,10500000000,16
70,2,1,16.10909,108.13038,2500000000,11
125,3,4,16.09512,108.13844,6525000000,16
43,3,3,16.06791,108.20152,2150000000,15
98,0,0,16.0606,108.18981,4500000000,9
110,6,6,16.07243,108.20271,3680000000,15
25,1,1,16.05561,108.2387,560000000,4
42,3,2,16.07371,108.21071,2250000000,15
60,2,2,16.07031,108.24423,4000000000,0
144,4,4,16.08328,108.22888,10200000000,16
105,3,2,16.03163,108.22407,4800000000,16
125,0,0,16.09512,108.13844,2700000000,7
70,2,1,16.07422,108.13483,1000000000,0
64,2,2,16.08024,108.22089,2400000000,0
113,1,1,16.05104,108.17479,2950000000,16
88,0,0,16.0698,108.18992,8000000000,16
100,0,0,16.01533,108.22171,4750000000,9
79,2,2,16.06433,108.19121,3000000000,15
81,0,0,16.05054,108.24592,7100000000,9
90,3,3,16.03482,108.21017,5500000000,16
71,3,3,16.08428,108.15575,3550000000,15
100,4,3,16.01217,108.22218,6650000000,16
151,0,0,16.04404,108.22296,11500000000,9
100,0,0,16.01655,108.25572,4500000000,9
57,2,2,16.09313,108.24861,2150000000,15
58,0,0,16.04454,108.21522,2250000000,9
100,0,0,16.10587,108.25909,5600000000,9
70,4,5,16.04335,108.22148,5400000000,15
53,2,2,16.04454,108.21522,3740000000,15
75,0,0,16.09256,108.2308,3500000000,9
77,2,2,16.0598,108.23051,12000000,0
120,0,0,16.05676,108.16851,2690000000,9
30,1,1,16.04892,108.24906,1000000,0
100,4,3,16.0397,108.17044,4200000000,16
125,0,0,16.04978,108.24067,12500000000,16
150,0,0,16.05192,108.16724,2520000000,7
65,2,1,16.06949,108.146,1800000000,16
68,0,0,16.08191,108.21403,6500000000,16
130,5,4,16.03073,108.21169,4000000000,16
82,2,2,16.03851,108.24755,4000000000,0
91,0,0,16.05762,108.23751,4600000000,9
50,3,2,16.06756,108.20497,2200000000,15
83,2,2,16.03851,108.24755,2000000000,0
123,5,6,16.05451,108.20975,7500000000,16
83,0,0,16.03851,108.24755,3900000000,9
190,0,0,16.07716,108.15993,13000000000,16
85,2,1,16.09447,108.23031,3800000000,16
120,4,4,16.03346,108.23031,13500000000,16
62,2,2,16.03851,108.24755,3000000000,0
170,0,0,15.9511,108.14006,550000000,9
70,0,0,16.07309,108.16553,2850000000,9
100,5,5,16.03436,108.21845,7900000000,16
78,2,1,16.07422,108.13483,2330000000,15
75,1,2,16.02791,108.18997,2450000000,11
60,3,2,16.03902,108.21687,5900000000,16
75,3,2,16.03391,108.21354,5230000000,16
68,2,2,15.98635,108.25687,1700000000,0
141,3,3,16.05762,108.23751,6500000000,11
72,5,4,16.05903,108.1873,2150000000,16
100,3,3,16.03436,108.21845,8800000000,16
108,0,0,16.07743,108.16546,6000000000,9
112,0,0,16.03936,108.21654,10000000000,16
80,0,0,16.08157,108.16374,3600000000,9
90,3,2,16.03456,108.2218,6200000000,16
109,3,4,16.03851,108.24755,4360000000,3
106,3,3,16.03851,108.24755,5627000000,0
97,3,3,16.02532,108.2132,6500000000,16
88,4,3,16.04082,108.21551,7300000000,16
100,3,3,16.03936,108.21654,9000000000,16
89,0,0,16.03718,108.24387,4700000000,7
82,0,0,16.02008,108.19883,4580000000,16
63,2,2,16.06191,108.23652,3000000000,0
156,3,3,16.06507,108.22234,23500000000,16
80,4,4,16.05448,108.18343,5950000000,16
120,4,4,16.02531,108.21319,7100000000,16
129,0,0,16.0789,108.21699,20000000000,16
100,0,0,16.03086,108.22932,6000000000,9
41,2,1,16.06009,108.18561,1870000000,15
93,0,0,16.07285,108.23704,8000000000,9
66,0,0,16.06413,108.23249,6200000000,16
126,0,0,16.00902,108.21925,3000000000,16
135,0,0,15.9511,108.14006,770000000,9
30,1,1,16.04892,108.24906,2000000000,0
89,3,3,16.03851,108.24755,4717000000,2
55,0,0,16.06401,108.22141,4700000000,16
52,3,2,16.06838,108.19679,3450000000,15
94,0,0,16.01245,108.25361,3100000000,9
103,2,2,16.07422,108.13483,3750000000,16
70,3,2,16.04682,108.20867,3850000000,15
66,2,2,16.07476,108.1755,2700000000,15
95,0,0,16.07555,108.24375,10500000000,16
100,2,1,16.0799,108.13589,1000000000,0
106,3,4,16.03851,108.24755,5275000000,3
92,2,1,16.05448,108.18343,2950000000,15
120,3,4,16.07422,108.13483,2600000000,16
90,0,0,16.05685,108.24449,7250000000,16
68,0,0,15.98635,108.25687,1700000000,0
30,2,2,16.0606,108.18981,1780000000,15
60,3,2,16.04779,108.24168,5390000000,16
64,4,4,16.05939,108.20823,4000000000,15
105,6,5,16.07422,108.13483,2750000000,15
62,1,1,16.03851,108.24755,3000000000,0
96,0,0,16.05472,108.20585,9850000000,16
100,0,0,16.00292,108.22387,5395000000,16
74,3,2,16.03163,108.22407,2950000000,15
64,0,0,16.0721,108.22971,8500000000,16
57,0,0,16.06838,108.19679,2470000000,9
75,3,2,16.04797,108.15633,2100000000,15
123,3,3,16.08042,108.14686,8500000000,15
90,3,2,16.02857,108.21986,6000000000,16
72,2,1,16.05515,108.21731,3300000000,15
84,2,2,16.0545,108.20975,5000000000,15
115,3,2,16.05813,108.21277,8600000000,16
150,0,0,15.98635,108.25687,1300000000,7
95,3,4,16.02611,108.24381,1000000,16
36,1,1,16.08423,108.24587,3000000,0
110,6,4,16.04105,108.23907,8300000000,16
105,3,4,16.03851,108.24755,5250000000,0
89,0,0,16.06326,108.21063,6000000000,16
81,3,3,16.06261,108.1914,5600000000,16
101,4,5,16.05663,108.18593,5950000000,16
50,2,2,16.05504,108.23528,3500000000,16
43,3,3,16.04335,108.22148,3200000000,15
122,5,5,16.0732,108.21208,14500000000,16
106,2,2,16.05116,108.21258,10600000000,16
50,4,3,16.05448,108.18343,4500000000,15
83,2,2,16.03851,108.24755,4150000000,0
48,0,0,16.07191,108.17987,1790000000,9
45,1,1,16.08423,108.24587,4000000,0
70,5,4,16.05817,108.20961,2550000000,15
70,3,3,16.08286,108.16059,4250000000,16
160,0,0,16.00551,108.19843,8000000000,9
150,0,0,15.98635,108.25687,2200000000,7
76,4,2,16.03121,108.22883,5800000000,16
50,1,1,16.07371,108.21071,1970000000,15
75,0,0,16.07536,108.17232,3900000000,9
100,0,0,16.03025,108.2399,4800000000,9
90,4,5,16.08034,108.21087,9000000000,14
114,0,0,16.06613,108.24356,18000000000,9
144,5,4,16.0669,108.21225,10000000000,16
100,0,0,16.09591,108.13013,1650000000,7
99,3,3,16.00425,108.22051,6999000000,16
170,0,0,16.05704,108.17166,16500000000,16
64,2,2,16.08011,108.21995,2300000000,0
107,1,1,16.00641,108.23998,4900000000,16
100,4,5,16.05311,108.16749,5700000000,15
120,0,0,16.02694,108.21183,7700000000,16
86,3,3,16.02857,108.21986,5200000000,16
120,5,5,16.03346,108.23031,14900000000,16
100,0,0,16.04645,108.1776,3400000000,16
62,2,1,16.03851,108.24755,3317000000,0
44,2,1,16.03163,108.22407,2230000000,15
35,3,3,16.07538,108.21125,2750000000,15
45,3,2,16.06606,108.18659,2800000000,15
90,0,0,16.04514,108.17909,3300000000,16
61,0,2,16.05676,108.16851,1650000000,9
80,4,3,16.07858,108.1587,6300000000,16
123,3,2,16.06609,108.2193,18000000000,16
63,3,3,16.0606,108.18981,3244000000,16
81,4,2,16.07009,108.17669,6800000000,16
131,0,0,16.01707,108.19856,8500000000,16
100,0,0,15.98635,108.25687,3200000000,7
64,2,2,16.08024,108.22089,2250000000,0
80,2,2,16.09227,108.23095,3950000000,16
83,2,2,16.03851,108.24755,4200000000,0
104,0,0,16.07331,108.24296,8900000000,16
144,0,0,16.08328,108.22888,5300000000,9
63,4,4,16.03163,108.22407,4500000000,15
47,3,3,16.05448,108.18343,3250000000,15
56,0,0,16.07992,108.23045,3300000000,16
45,1,1,16.05558,108.18428,1960000000,15
120,4,6,16.03346,108.23031,100000,14
60,2,2,16.0598,108.23051,2600000000,0
54,2,1,16.06175,108.21637,2550000000,15
72,3,2,16.09229,108.23376,3300000000,16
100,0,0,15.98936,108.27118,2200000000,7
156,4,5,16.00425,108.22051,9000000000,16
144,0,0,16.1061,108.13558,2200000000,7
110,0,0,16.05827,108.174,3200000000,16
50,0,0,16.02967,108.22818,2300000000,9
150,3,4,16.0412,108.21048,10900000000,16
120,4,5,16.03346,108.23031,13900000000,16
100,0,0,16.04402,108.23856,10500000000,16
72,0,0,16.04384,108.21232,7200000000,16
90,0,0,16.07345,108.16578,3200000000,9
100,4,2,16.08133,108.23305,5800000000,16
130,0,0,15.97666,108.23353,1850000000,9
70,0,0,16.03309,108.21848,6500000000,16
83,2,2,16.03851,108.24755,2110000000,0
102,0,0,16.04107,108.16946,2690000000,9
100,0,0,16.04355,108.23758,5000000000,9
125,3,2,16.05202,108.1771,5000000000,16
55,1,1,16.05089,108.15036,3000000000,0
41,3,2,16.05538,108.21877,3700000000,15
100,4,3,16.02531,108.21319,6490000000,16
92,3,3,16.07899,108.2125,8000000000,16
120,0,0,16.06606,108.18659,17000000000,16
144,4,4,16.09222,108.22568,11600000000,16
81,4,4,16.03513,108.21985,5150000000,16
120,0,0,16.05243,108.1776,4150000000,16
100,0,0,15.99582,108.26936,1500000000,7
42,2,2,16.06606,108.18659,2750000000,15
90,0,0,15.97285,108.2425,1150000000,7
90,5,6,16.03086,108.22932,8300000000,16
30,2,2,16.07371,108.21071,1750000000,15
100,0,0,16.07052,108.15031,9500000000,16
42,3,2,16.05375,108.21137,2750000000,15
66,3,2,16.03113,108.226,4300000000,16
100,0,0,16.03971,108.246,1520000000,9
70,3,3,16.03309,108.21848,5600000000,16
92,0,0,16.04176,108.21259,6400000000,16
32,3,2,16.0668,108.21416,1900000000,15
55,3,4,16.05515,108.21731,3900000000,15
150,4,4,16.02967,108.22818,20000000000,14
69,0,0,16.05603,108.24547,10500000000,16
81,0,0,16.05068,108.24636,9500000000,9
46,2,2,16.04335,108.22148,2785000000,15
43,2,2,16.05675,108.21713,2500000000,15
55,3,4,16.05441,108.2118,4950000000,16
100,1,1,16.07045,108.15094,900000000,16
178,0,0,15.97796,108.26199,5700000000,9
72,3,3,16.0344,108.21395,6300000000,16
75,3,3,16.0606,108.18981,11000000000,16
52,3,2,16.05827,108.174,1850000000,15
86,2,2,16.03851,108.24755,4574000000,0
67,4,4,16.03124,108.22654,4500000000,15
85,0,0,15.99582,108.26936,1400000000,7
62,2,2,16.03851,108.24755,3410000000,0
100,0,0,16.0524,108.24107,6300000000,9
144,3,4,16.08328,108.22888,10185000000,16
51,0,0,16.05515,108.21731,2300000000,9
100,0,0,16.00641,108.23998,3300000000,9
100,0,0,16.03406,108.17856,2200000000,9
100,0,0,16.00425,108.22051,3300000000,16
65,3,2,16.04454,108.21522,3500000000,15
50,2,2,16.05676,108.16851,1980000000,15
50,3,4,16.08417,108.21861,3000000,15
88,2,2,16.05655,108.24693,5254000000,16
124,4,4,16.04305,108.21268,18500000000,16
94,4,4,16.07331,108.24296,9500000000,16
82,4,2,16.05685,108.24449,10660000000,15
144,0,0,16.03163,108.22407,4250000000,7
110,0,0,16.01407,108.19471,650000000,9
49,3,2,16.0606,108.18981,3150000000,15
90,7,4,16.01791,108.25973,2000000000,14
101,2,3,16.04513,108.211,5650000000,11
81,3,3,16.06261,108.1914,5600000000,16
84,2,2,16.06435,108.15232,1980000000,15
104,0,0,16.05676,108.16851,1850000000,9
92,5,2,16.03153,108.21871,4400000000,16
83,0,0,16.03799,108.24602,5500000000,9
125,0,0,16.05584,108.18582,16000000000,16
47,3,2,16.08134,108.22128,7500000000,16
120,0,0,16.1061,108.13558,1800000000,7
72,4,3,16.04384,108.21232,6700000000,16
100,0,0,15.98015,108.25316,2800000000,9
52,3,3,16.05448,108.18343,3600000000,15
100,2,1,16.07422,108.13483,1000000000,16
121,0,0,16.04513,108.211,3800000000,9
40,2,1,16.04076,108.21777,2250000000,15
100,3,2,16.0818,108.13445,3600000000,16
136,0,0,16.03436,108.21845,5300000000,9
148,0,0,16.0603,108.23628,9000000000,16
45,2,1,16.06793,108.18581,1800000000,15
168,3,3,16.05461,108.24057,10400000000,15
152,2,1,16.04645,108.1776,6500000000,16
72,3,2,16.09474,108.23325,3800000000,16
74,4,2,16.02898,108.21231,3000000000,16
73,0,0,16.08038,108.21367,3800000000,16
122,3,3,16.05104,108.17479,4750000000,16
72,0,0,16.0606,108.18981,6350000000,9
79,3,2,16.07422,108.13483,1570000000,0
100,0,0,16.07202,108.23826,1400000000,7
120,4,4,16.03346,108.23031,14900000000,16
100,0,0,15.99332,108.25314,2450000000,9
61,2,2,16.07371,108.21071,2200000000,15
50,3,3,16.06352,108.20856,3350000000,15
83,2,2,16.03851,108.24755,5641000000,0
105,0,0,16.08011,108.16358,4250000000,9
50,1,1,16.0558,108.22367,5000000000,0
68,2,2,16.07371,108.21071,4650000000,15
108,0,0,16.16203,108.10753,3050000000,7
65,1,1,16.07422,108.13483,900000000,0
72,6,2,16.06387,108.18914,2100000000,15
76,4,4,16.03121,108.22883,5750000000,16
73,4,3,16.0608,108.20521,4380000000,15
57,3,2,16.05108,108.21813,3450000000,15
66,3,2,16.03124,108.22654,4400000000,16
82,2,2,16.03851,108.24755,3280000000,0
52,0,0,16.05538,108.18766,7200000000,16
45,1,1,16.05762,108.23751,1080000000,4
120,4,5,16.03189,108.22936,14700000000,16
70,5,4,16.03272,108.21844,7000000000,16
125,0,0,16.07245,108.19466,16000000000,16
78,0,0,16.03391,108.21354,4750000000,16
90,3,3,16.04082,108.21551,8500000000,16
97,0,0,16.04454,108.21522,3300000000,9
74,3,2,16.08503,108.14319,2920000000,15
100,0,0,16.09591,108.13013,2250000000,7
150,0,0,16.09775,108.08974,1600000000,7
72,2,2,16.07968,108.2143,5100000000,11
120,6,4,16.03346,108.23031,14000000000,16
58,1,1,16.0558,108.22367,1950000000,3
144,3,4,16.08328,108.22888,5200000000,16
70,2,2,16.0143,108.19913,2050000000,15
85,0,0,15.9803,108.25236,2500000000,9
117,4,4,16.03396,108.21722,10800000000,16
89,0,0,15.99033,108.26709,2100000000,9
100,3,4,16.05573,108.23339,6000000000,16
78,0,0,16.05827,108.174,2800000000,9
85,0,0,16.07743,108.16546,6550000000,16
70,3,2,16.04164,108.21836,4300000000,15
114,7,5,16.05451,108.20975,9500000000,16
99,4,3,16.05515,108.21731,3700000000,15
80,0,0,16.0501,108.20917,3200000000,7
75,4,6,16.07033,108.17243,5500000000,16
76,2,2,16.0558,108.22367,7980000000,0
100,0,0,15.97666,108.23353,1350000000,9
44,2,2,16.05524,108.21234,2300000000,15
70,4,4,16.07309,108.16553,5950000000,16
56,3,2,16.07802,108.21446,3150000000,16
50,4,4,16.05472,108.20585,5800000000,16
82,2,2,16.03851,108.24755,3300000000,0
50,1,1,16.1061,108.13558,2899000000,1
59,3,3,16.0606,108.18981,7500000000,16
84,2,2,16.02528,108.24188,5950000000,16
75,2,2,16.0724,108.16904,3750000000,16
100,0,0,16.09512,108.13844,2100000000,7
72,3,2,16.08253,108.16036,3550000000,16
84,0,0,16.04688,108.2076,4600000000,16
90,5,5,16.04258,108.214,7500000000,16
72,2,2,16.07422,108.13483,1250000000,0
70,2,2,16.0598,108.23051,2400000000,0
126,3,3,16.08024,108.22089,3800000000,0
100,2,1,16.01478,108.2084,4950000000,16
88,0,0,16.07802,108.21446,6300000000,16
57,3,3,16.06756,108.20497,5200000000,16
92,5,4,16.05827,108.174,6200000000,16
117,0,0,16.06387,108.18914,6500000000,16
72,0,0,16.03847,108.21274,5200000000,16
60,0,0,16.06433,108.19121,5200000000,16
82,2,2,16.03851,108.24755,4000000000,0
101,0,0,16.0593,108.18531,6100000000,9
63,1,1,16.05448,108.18343,3250000000,15
80,2,3,16.0143,108.19913,1900000000,15
76,0,0,16.04454,108.21522,11000000000,16
91,2,2,16.07033,108.17243,4500000000,16
60,3,4,16.05519,108.20532,6800000000,16
95,0,0,16.08038,108.21367,10000000000,16
50,3,3,16.07688,108.21215,3700000000,15
90,0,0,16.07418,108.2402,10500000000,16
70,2,2,16.03851,108.24755,2000000000,0
40,2,2,16.06867,108.20495,2200000000,15
76,0,0,16.07743,108.16546,6800000000,16
128,4,4,16.03084,108.2189,15500000000,16
56,3,2,16.06838,108.19679,3180000000,16
88,0,0,16.03436,108.21845,7800000000,16
126,4,4,16.0675,108.21977,20000000000,16
75,3,3,16.06009,108.18561,4290000000,15
175,3,3,16.0799,108.13589,2700000000,16
58,0,0,16.04454,108.21522,2550000000,9
70,0,0,15.99582,108.26936,2730000000,9
46,2,2,16.05093,108.21592,2700000000,15
140,4,4,16.07446,108.16166,12000000000,16
101,0,0,15.97285,108.2425,1300000000,11
100,4,3,16.01171,108.21869,4750000000,16
92,4,4,16.05222,108.17557,4100000000,16
125,3,4,16.09591,108.13013,6500000000,16
56,3,3,16.05817,108.20961,4100000000,15
90,3,2,16.05448,108.18343,3800000000,15
73,0,0,16.06427,108.23062,8500000000,16
105,3,2,16.03851,108.24755,5355000000,0
144,0,0,15.98635,108.25687,1350000000,7
40,3,2,16.0669,108.21225,2790000000,15
100,3,3,16.0416,108.23905,5650000000,16
70,2,2,16.08024,108.22089,2600000000,0
134,0,0,16.02268,108.24644,6000000,9
82,2,2,16.03851,108.24755,4700000000,1
156,0,0,16.00552,108.21513,6500000000,16
34,2,2,16.05515,108.21731,2350000000,15
74,0,0,16.04063,108.21173,6800000000,16
72,3,2,16.02898,108.21231,4700000000,16
114,0,0,16.08428,108.15575,6300000000,16
50,4,4,16.05519,108.20532,5800000000,16
100,0,0,16.07074,108.23659,11500000000,16
79,0,0,16.04454,108.21522,2550000000,9
98,0,0,16.03475,108.20878,7950000000,16
100,3,3,16.05827,108.174,2600000000,15
90,0,0,16.02868,108.22069,5500000000,16
71,0,0,16.07422,108.13483,1850000000,9
82,0,0,16.03788,108.21496,5400000000,16
150,0,0,15.98635,108.25687,2200000000,7
90,0,0,16.02983,108.25417,2500000000,7
90,0,0,16.04258,108.214,6600000000,16
115,7,4,16.05451,108.20975,10795000000,16
60,3,2,16.05067,108.15756,2350000000,15
102,1,1,16.04433,108.2447,4300000000,16
60,6,6,16.04626,108.18212,3100000000,15
50,3,2,16.05448,108.18343,4300000000,16
82,2,2,16.03851,108.24755,4155000000,0
76,0,0,16.03121,108.22883,5800000000,16
115,0,0,16.05815,108.14707,2150000000,9
184,0,0,16.05603,108.24547,24000000000,16
51,3,2,16.06975,108.19176,2720000000,15
144,3,4,16.08328,108.22888,10200000000,16
35,2,2,16.07371,108.21071,2350000000,15
61,0,0,16.03124,108.22654,4250000000,16
157,0,0,16.04335,108.22148,10900000000,9
52,0,0,16.07796,108.21949,7500000000,16
140,2,2,16.08936,108.24578,12000000000,16
104,0,0,15.98635,108.25687,3160000000,7
43,3,3,16.03163,108.22407,4200000000,15
120,0,0,16.0478,108.23767,1980000000,9
176,0,0,16.04419,108.21829,16000000000,16
70,2,2,16.0669,108.21225,3900000000,15
52,3,2,16.05903,108.1873,2650000000,15
58,2,2,16.06746,108.19719,2550000000,15
125,4,5,16.09591,108.13013,5500000000,16
95,0,0,16.07446,108.16166,3895000000,7
66,3,3,16.03124,108.22654,4400000000,16
61,0,0,16.03867,108.21691,3900000000,16
70,3,3,16.04516,108.21677,7700000000,16
73,2,2,16.02577,108.20979,3900000000,16
58,3,2,16.07334,108.21125,3600000000,15
66,2,2,16.05347,108.24648,1950000000,0
144,0,0,15.96639,108.18096,370000000,9
98,0,0,16.01533,108.22171,4750000000,9
62,1,1,16.03851,108.24755,600000000,0
70,3,2,16.08428,108.15575,3500000000,15
52,2,1,16.06746,108.19719,2550000000,15
60,3,2,16.04454,108.21522,3200000000,15
60,3,2,16.05178,108.16988,2950000000,15
88,0,0,16.06986,108.23666,7500000000,9
54,3,3,16.06352,108.20856,4360000000,15
125,0,0,16.02375,108.2056,7300000000,16
108,0,0,16.0692,108.23681,13000000000,16
100,3,4,16.02844,108.24078,6500000000,16
100,0,0,16.02983,108.25417,1700000000,7
119,0,0,16.07481,108.21054,6300000000,16
45,2,2,16.06304,108.20873,2680000000,15
56,3,2,16.07045,108.15094,3300000000,16
127,0,0,16.06387,108.18914,5000000000,16
62,2,3,16.06793,108.18581,2470000000,15
22,1,1,16.05561,108.2387,560000000,4
103,0,0,15.97759,108.23751,1620000000,7
117,4,4,16.07479,108.22125,5900000000,15
79,3,3,16.03844,108.21584,8000000000,16
80,0,0,16.05827,108.174,1850000000,16
51,1,1,16.06557,108.192,5250000000,16
43,3,3,16.03163,108.22407,4350000000,15
47,4,3,16.08526,108.21779,4670000000,16
91,0,0,16.07657,108.20997,8500000000,16
52,3,4,16.04259,108.21995,4600000000,15
42,2,2,16.06947,108.20991,2050000000,15
62,3,2,16.05515,108.21731,5150000000,15
147,6,5,16.08485,108.12015,7500000000,16
64,3,3,16.05995,108.2118,6200000000,16
87,0,0,16.05907,108.21034,8900000000,16
95,2,1,16.04645,108.1776,2550000000,15
50,1,1,16.05971,108.22204,1950000000,16
100,0,0,15.98635,108.25687,3100000000,7
82,2,2,16.03851,108.24755,4510000000,0
82,2,2,16.03851,108.24755,4500000000,0
68,7,7,16.04221,108.2431,7200000000,16
52,3,4,16.06352,108.20856,3350000000,15
144,5,6,16.08328,108.22888,10000000000,16
125,3,4,16.09512,108.13844,6525000000,16
53,3,2,16.05515,108.21731,3580000000,15
85,0,0,16.02252,108.21067,5300000000,16
60,2,2,16.05655,108.24693,3000000000,0
105,0,0,16.04245,108.21093,7400000000,9
100,0,0,15.97666,108.23353,1400000000,9
70,3,3,16.03234,108.23186,6500000000,16
25,1,1,16.06191,108.23652,550000000,4
144,4,4,16.03214,108.23095,10500000000,16
74,4,2,16.08003,108.15989,4350000000,16
94,0,0,15.95388,108.13849,580000000,9
76,3,2,16.02898,108.21231,3900000000,16
113,6,6,16.03195,108.22642,7900000000,16
60,2,2,16.10909,108.13038,1400000000,14
62,4,5,16.08506,108.21556,8250000000,16
84,3,3,16.09302,108.24266,4199000000,16
54,2,2,16.06606,108.18659,2750000000,15
79,0,0,16.06899,108.23515,7300000000,16
32,1,1,16.02983,108.25417,2080000000,0
31,2,2,16.05515,108.21731,2100000000,16
101,0,0,16.07798,108.15867,4000000000,7
61,0,0,16.06791,108.20152,3650000000,16
34,3,2,16.05823,108.21715,3740000000,15
120,4,4,16.03346,108.23031,15000000000,16
66,3,2,16.06413,108.23249,5800000000,16
80,3,3,16.08157,108.16374,4650000000,16
59,1,2,16.0558,108.22367,6477000000,3
111,0,0,16.08281,108.23586,5900000000,9
75,2,1,16.07729,108.17301,3800000000,16
120,0,0,16.08281,108.23586,6000000000,16
82,2,2,16.03851,108.24755,3715000000,0
120,3,4,16.03346,108.23031,15000000000,16
95,0,0,16.07446,108.16166,3990000000,9
74,1,2,16.04361,108.20663,3000000000,15
