link,price,area,room,toilet,address
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ap-luc-ngan-hang-ban-can-ho-the-sang-residence-2pn-82m2-re-hon-300tr-id21946541,3 tỷ 449 triệu,82 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chiet-khau-them-2-khi-dat-cho-uu-tien-gio-hang-gd3-the-sang-residence-id22150392,3 tỷ 500 triệu,105 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-cao-cap-2pn-83m2-bien-my-khe-noi-that-nhap-khau-chau-au-3-5-ty-id22150409,3 tỷ 500 triệu,83 m2,2 PN,2 WC,"Trường Sa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-bien-da-nang-so-huu-lau-dai-gan-san-golf-brg-427m2-12-ty-id22150615,12 tỷ 100 triệu,427 m2,3 PN,3 WC,"Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/ban-biet-thu-bien-da-nang-so-huu-lau-dai-gan-san-golf-brg-427m2-12-ty-id22150615,12 tỷ 100 triệu,427 m2,3 PN,3 WC,"Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-tung-thien-vuong-duong-7m5-gan-song-nam-viet-a-khue-my-id21902811,4 tỷ 350 triệu,95 m2,0 PN,0 WC,"Tùng Thiện Vương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-an-thuong-15-gan-chau-thi-vinh-te-my-an-ngu-hanh-son-4-8-ty-id22035471,4 tỷ 800 triệu,60 m2,0 PN,0 WC,"An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/thay-phong-thuy-da-nang-minh-vien-0-9-3-5-2-5-5-4-4-4-id21920337,687.000 đ,100 m2,4 PN,4 WC,"Sơn Trà Điện Ngọc, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-hem-ngo/ban-nha-137m2-kiet-4m-do-ba-co-8-p-tro-khu-an-thuong-my-an-5-7-ty-id22066960,5 tỷ 700 triệu,137 m2,9 PN,8 WC,"Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-ngang-7m-mt-ngo-quyen-gan-cho-chieu-man-thai-son-tra-4-ty-id22103845,4 tỷ,43 m2,2 PN,1 WC,"Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-nguyen-huu-hao-gan-bui-ta-han-nam-viet-a-khue-my-3-2-ty-id22103881,3 tỷ 200 triệu,80 m2,0 PN,0 WC,"Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-an-duong-vuong-duong-30m-gan-song-id22072910,7 tỷ,80 m2,0 PN,0 WC,"An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-ho-nguyen-trung-7m5-hai-chau-id22090810,7 tỷ 300 triệu,90 m2,4 PN,4 WC,"Hồ Nguyên Trừng, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-nen-du-an/ban-dat-200m2-mt-nguyen-phuoc-lan-duong-47m-vi-tri-dep-kd-hoa-xuan-id21998695,30 tỷ,200 m2,0 PN,0 WC,"Nguyễn Phước Lan, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-kho-xuong/ban-dat-kiet-oto-chinh-huu-gan-bien-pham-van-dong-son-tra-chi-2-2-ty-id21944165,2 tỷ 200 triệu,52 m2,0 PN,0 WC,"Đường Chính Hữu Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-2-tang-gan-nga-tu-vo-chi-cong-va-tran-dai-nghia-hoa-hai-2-8-ty-id22078461,2 tỷ 800 triệu,87 m2,3 PN,2 WC,"Trần Đại Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-5-tang-an-thuong-38-co-7-ph-studio-thu-30-tr-th-my-an-8-5-ty-id22092404,8 tỷ 500 triệu,60 m2,7 PN,7 WC,"An Thượng 36, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-mat-tien-my-da-tay-10-duong-5m5-gan-song-nam-viet-a-thu-nhap-id22078104,3 tỷ 600 triệu,85 m2,3 PN,1 WC,"Mỹ Đa Tây 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-111m2-mat-tien-the-lu-vi-tri-dep-gan-cho-an-hai-bac-son-tra-id21965330,5 tỷ 900 triệu,111 m2,0 PN,0 WC,"Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/giam-500tr-ban-nha-mt-tran-phu-vi-tri-dep-kd-gan-cau-rong-hai-chau-id21974587,17 tỷ,93 m2,3 PN,3 WC,"Trần Phú, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-tran-hung-dao-view-song-han-gan-cau-quay-son-tra-id22095874,17 tỷ 500 triệu,100 m2,5 PN,3 WC,"Trần Hưng Đạo, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-kiet-oto-do-thuc-tinh-gan-trinh-dinh-thao-khue-trung-2-8-ty-id22013616,2 tỷ 800 triệu,81 m2,0 PN,0 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-mt-nguyen-ba-hoc-5m5-gan-duong-nui-thanh-hai-chau-9-2-ty-id22090839,9 tỷ 200 triệu,99 m2,0 PN,0 WC,"Bình Minh 3, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/giam-400tr-ban-nha-dep-3-tang-mt-man-quang-17-view-cong-vien-son-tra-id21998631,4 tỷ 200 triệu,84 m2,2 PN,3 WC,"Mân Quang 7, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-bien-mat-tien-khue-my-dong-5-ngang-10m-khue-my-nhs-8-5-ty-id21939648,8 tỷ 500 triệu,175 m2,0 PN,0 WC,"Khuê Mỹ Đông 4, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-mt-ba-huyen-thanh-quan-ngang-9m-vi-tri-kd-gan-cho-bac-my-an-id22087303,21 tỷ,125 m2,3 PN,2 WC,"Bà Huyện Thanh Quan, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/giam-300tr-ban-dat-121m2-mt-nguyen-dinh-chieu-gan-nam-viet-a-khue-my-id21945824,4 tỷ 900 triệu,121 m2,0 PN,0 WC,"Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-2-lo-lien-ke-mat-tien-do-ba-duong-10m5-cach-bien-100m-my-an-42-ty-id22058882,42 tỷ,180 m2,0 PN,0 WC,"Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-trinh-loi-duong-7m5-gan-mac-cuu-nam-viet-a-khue-my-4-2ty-id21902866,4 tỷ 200 triệu,95 m2,0 PN,0 WC,"Trịnh Lỗi, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-kd-thanh-thuy-thanh-binh-hai-chau-chi-5-8-ty-id21908161,5 tỷ 800 triệu,57 m2,2 PN,2 WC,"Thanh Thủy, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-2-lo-dat-ngo-quang-huy-sat-vuong-thua-vu-cach-bien-300m-son-tra-id22063792,16 tỷ 500 triệu,180 m2,0 PN,0 WC,"Vương Thừa Vũ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-my-an-7-gan-d-a-sun-group-cau-tran-thi-ly-id22092483,5 tỷ 200 triệu,100 m2,0 PN,0 WC,"Mỹ An 7, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-dep-mat-tien-ho-trung-luong-hoa-xuan-id22063836,5 tỷ 690 triệu,100 m2,3 PN,4 WC,"Hồ Trung Lượng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-duong-an-cu-4-gan-bien-pham-van-dong-an-hai-bac-son-tra-id22044511,5 tỷ 650 triệu,67 m2,1 PN,2 WC,"An Cư 4, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-duong-noi-bo/ban-nha-dep-3-5-tang-kiet-4m-ly-tu-trong-hai-chau-id21981336,5 tỷ 600 triệu,59 m2,3 PN,4 WC,"Lý Tự Trọng, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mt-tien-son-14-gan-cho-dau-moi-hai-chau-id21978657,4 tỷ 490 triệu,85 m2,3 PN,2 WC,"Tiên Sơn 14, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-hoai-thanh-7m5-gan-truong-dh-kinh-te-my-an-nhs-3-95-ty-id22149069,3 tỷ 950 triệu,61 m2,0 PN,0 WC,"Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/gia-tot-ban-dat-mt-my-da-tay-10-duong-5m-nam-viet-a-khue-my-3-5-ty-id21951317,3 tỷ 500 triệu,86 m2,0 PN,0 WC,"Mỹ Đa Tây 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mat-tien-an-hai-12-gan-song-han-an-hai-bac-son-tra-2-65-ty-id22034349,2 tỷ 650 triệu,52 m2,2 PN,1 WC,"An Hải 10, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-3-tang-mt-nai-hien-dong-12-son-tra-3-8-ty-id21945314,3 tỷ 800 triệu,69 m2,3 PN,2 WC,"Nại Hiên Đông 12, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-2-mat-tien-tran-hung-dao-290m2-id22056491,44 tỷ 800 triệu,290 m2,0 PN,0 WC,"Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-dat-tho-cu/ban-dat-67m2-kiet-oto-hai-phong-thanh-khe-2-37-ty-id21978651,2 tỷ 370 triệu,67 m2,0 PN,0 WC,"Hải Phòng, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-gap-nha-mt-chu-manh-trinh-gan-dh-ngoai-ngu-da-nang-khue-trung-id21906718,4 tỷ 700 triệu,73 m2,2 PN,2 WC,"Bàu Tràm 1, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-me-lung-mt-pham-van-bach-gan-song-hoa-cuong-nam-hai-chau-id21902075,4 tỷ 800 triệu,76 m2,2 PN,2 WC,"Phạm Văn Bạch, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-tran-van-dan-10m5-gan-cau-minh-mang-ngu-hanh-son-gia-tot-id22044336,4 tỷ 300 triệu,94 m2,0 PN,0 WC,"Trần Văn Thành, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-85m2-kiet-oto-6m-duong-nhua-k70-bui-ta-han-khue-my-2-9-ty-id21941306,2 tỷ 900 triệu,85 m2,0 PN,0 WC,"Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-mt-duong-hoa-my-gan-xo-viet-nghe-tinh-khue-trung-id21969616,4 tỷ 700 triệu,72 m2,3 PN,2 WC,"Bãi Sậy, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-300tr-ban-dat-bien-2-lo-lk-mt-tan-thai-4-sat-ho-nghinh-son-tra-id21936616,10 tỷ 200 triệu,153 m2,0 PN,0 WC,"Tân Thái 4, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-can-ho-mt-duong-dinh-nghe-thu-nhap-hon-50-tr-th-son-tra-id21987662,16 tỷ 500 triệu,107 m2,18 PN,18 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mt-dinh-thi-hoa-gan-bai-tam-pham-van-dong-an-hai-bac-son-tra-id21948409,8 tỷ 700 triệu,91 m2,0 PN,0 WC,"Đinh Thị Hòa, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-mt-an-thuong-16-khu-pho-tay-gan-bien-my-an-4-9-ty-id21983096,4 tỷ 900 triệu,64 m2,2 PN,3 WC,"An Thượng 16, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-mat-tien-an-thuong-18-gan-do-ba-my-an-nhs-5-2-ty-id22138325,5 tỷ 200 triệu,53 m2,2 PN,2 WC,"An Thượng 18, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-dat-bien-mt-an-thuong-14-gan-ngo-thi-si-my-an-nhs-gia-4-6-ty-id21899646,4 tỷ 600 triệu,52 m2,0 PN,0 WC,"An Thượng 14, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-tran-phu-vi-tri-dep-kd-gan-cho-han-hai-chau-id22138408,15 tỷ 500 triệu,61 m2,3 PN,3 WC,"Trần Phú, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-bui-lam-gan-cho-nai-hien-dong-son-tra-3-45-ty-id22023991,3 tỷ 450 triệu,56 m2,3 PN,1 WC,"Bùi Lâm, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-2-5-tang-mt-da-man-5-sat-bui-ta-han-khue-my-nam-viet-a-id22011397,4 tỷ 800 triệu,90 m2,3 PN,3 WC,"Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-kho-xuong/ban-dat-100m2-mat-tien-nguyen-xuan-khoat-gan-bai-tam-son-tra-8-65-ty-id21917809,8 tỷ 650 triệu,100 m2,0 PN,0 WC,"Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-dat-mat-tien-doan-khue-duong-10m5-gan-k20-nam-viet-a-khue-my-id21905263,4 tỷ 800 triệu,100 m2,0 PN,0 WC,"Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-thanh-luong-16-hoa-xuan-chi-4-45-ty-id22048461,4 tỷ 450 triệu,100 m2,3 PN,2 WC,"Thanh Lương 16, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-400tr-ban-dat-mt-nguyen-xuan-khoat-sat-pham-van-dong-son-tra-id22001845,7 tỷ 500 triệu,88 m2,0 PN,0 WC,"Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-3-tang-mt-nai-hien-dong-12-gan-song-han-son-tra-chi-3-8-ty-id21945320,3 tỷ 800 triệu,69 m2,3 PN,2 WC,"Nại Hiên Đông 12, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-dat/ban-can-ho-hagl-mat-tien-ham-nghi-can-goc-117m2-full-noi-that-2-7ty-id21927518,2 tỷ 700 triệu,117 m2,3 PN,2 WC,"Hàm Nghi, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-hem-ngo/ban-nha-mat-tien-an-thuong-14-khu-pho-tay-gan-bien-my-an-chi-4-56-ty-id21937343,4 tỷ 560 triệu,43 m2,1 PN,1 WC,"An Thượng 14, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-bien-mt-nguyen-duc-thuan-duong-15m-gan-bien-son-thuy-khue-my-id21998748,7 tỷ 800 triệu,90 m2,0 PN,0 WC,"Nguyễn Đức Thuận, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-100tr-ban-dat-nguyen-thi-ba-gan-song-son-tra-id21987323,3 tỷ 600 triệu,85 m2,0 PN,0 WC,"Nguyễn Thị Ba, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-mt-duong-khue-10m5-gan-song-my-an-id22061971,9 tỷ,98 m2,0 PN,0 WC,"Dương Khuê, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-85m2-mat-tien-nguyen-thi-ba-5m5-gan-song-han-son-tra-3-8-ty-id22056636,3 tỷ 800 triệu,85 m2,2 PN,1 WC,"Nguyễn Thị Ba, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-ly-nhat-quang-4-tang-11-phong-thu-nhap-30tr-th-son-tra-id22015369,10 tỷ 500 triệu,151 m2,11 PN,11 WC,"Lý Nhật Quang, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-mt-an-trung-1-7m5-vi-tri-dep-ngay-monarchy-son-tra-id22117967,6 tỷ 900 triệu,98 m2,3 PN,2 WC,"An Trung 1, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-mat-tien-nguyen-tao-full-noi-that-gan-fpt-city-hoa-hai-id22087289,5 tỷ 990 triệu,125 m2,3 PN,4 WC,"Đông Trà 4, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-dat-mt-mac-dang-dung-7m5-co-nha-c4-dang-cho-thue-hoa-xuan-3-6ty-id21975811,3 tỷ 600 triệu,100 m2,2 PN,2 WC,"Diên Hồng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-2-mt-sau-day-shophouse-nguyen-phuoc-lan-nam-hoa-xuan-hoa-quy-id21905927,7 tỷ,127 m2,0 PN,0 WC,"Nguyễn Phước Lan, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-122m2-kiet-oto-trung-nhi-hoa-thuan-tay-hai-chau-3-8-ty-id21983115,3 tỷ 800 triệu,121 m2,0 PN,0 WC,"Trưng Nhị, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-c4-mt-nguyen-thien-ke-5m5-gan-cho-an-hai-dong-son-tra-4-95-ty-id22088198,4 tỷ 950 triệu,77 m2,2 PN,1 WC,"Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-2-lo-dat-bien-mt-nguyen-nghiem-sat-duong-truong-sa-hoa-hai-nhs-id21974624,3 tỷ 490 triệu,102 m2,0 PN,0 WC,"Đông Hải 2, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-gan-song-mat-tien-duong-tu-giang-nam-viet-a-khue-my-gia-tot-id21902698,4 tỷ 550 triệu,90 m2,0 PN,0 WC,"Dương Tử Giang, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-dep-2-tang-kiet-oto-trung-nhi-gan-trung-nu-vuong-hai-chau-id22034612,5 tỷ 650 triệu,101 m2,2 PN,3 WC,"Trưng Nhị, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-5-tang-mt-an-thuong-38-gan-do-ba-khu-pho-tay-my-an-id22082085,8 tỷ 600 triệu,60 m2,7 PN,8 WC,"An Thượng 36, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mt-ly-nhat-quang-gan-song-han-nai-hien-dong-son-tra-3-3-ty-id21969499,3 tỷ 300 triệu,105 m2,0 PN,0 WC,"Lý Nhật Quang, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-mat-tien-nguyen-thi-ba-gan-cho-nai-hien-dong-son-tra-3-7-ty-id21904684,3 tỷ 700 triệu,85 m2,0 PN,0 WC,"Nguyễn Thị Ba, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-tan-thai-5-gan-ho-nghinh-va-bien-man-thai-son-tra-4-ty-id22044283,4 tỷ,75 m2,3 PN,2 WC,"Tân Thái 5, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/giam-800tr-ban-dat-mat-tien-tran-dinh-dan-vi-tri-dep-gan-bien-son-tra-id21908117,7 tỷ 800 triệu,86 m2,0 PN,0 WC,"Trần Đức Thông, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-mt-tran-hung-dao-vi-tri-dep-kd-ngay-mornachy-son-tra-id22123373,18 tỷ 200 triệu,100 m2,2 PN,3 WC,"Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-mat-tien-do-thuc-tinh-7m5-gan-dh-dong-a-khue-trung-3-9-ty-id22032610,3 tỷ 900 triệu,73 m2,2 PN,2 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-my-khe-duong-5m5-thu-nhap-50-tr-th-gan-cau-rong-son-tra-id22041782,12 tỷ,90 m2,15 PN,15 WC,"Mỹ Khê, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-85m2-kiet-oto-k420-le-van-hien-gan-bv-nhi-khue-my-chi-2-3-ty-id21947956,2 tỷ 300 triệu,85 m2,0 PN,0 WC,"Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-7-5x25m2-mt-vo-nguyen-giap-khue-my-id22008636,27 tỷ 700 triệu,187 m2,5 PN,5 WC,"Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-da-man-12-gan-doan-khue-nam-viet-a-khue-my-4-85ty-id21976742,3 tỷ 850 triệu,81 m2,3 PN,2 WC,"Đa Mặn 10, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
